,num_quote,quote_subjectivity,quote_polarity
352a321b-3102-429a-8fe9-4dbb2fdde5ff,3.0,0.48368055555555556,0.042708333333333334
bdb88b39-a052-4ac5-afeb-4ea4d8bf49eb,,,
7cc98ae6-b1ba-4b5b-a50d-9abdffcd92cc,,,
4ee8efad-5e1c-40a2-89b7-66109e78a9db,,,
67a1ebff-7881-41c9-aec7-74e1c4e651c3,2.0,0.81875,-0.08125
585a8462-be27-4e71-89de-c103634e975f,7.0,0.2518140589569161,0.025200989486703778
c392fb69-4c6f-4fbe-b737-e7e694645d10,,,
810c720c-e868-4603-8417-1de92c871b36,,,
9b91ef3b-e003-49bd-8fb1-cc9b9ec86c42,2.0,0.08750000000000001,0.0
a78f71c0-c693-4025-a45a-1d8bc9316542,0.0,,
20da78ff-c03d-4449-a8fa-96e3037eaaf8,0.0,,
a7f4fd7b-2134-4549-9cb5-439c40ad873f,,,
16e88ade-2197-4072-b3b0-84a27663ba30,,,
b85ebed4-3910-46fb-b8b0-1d9aefd92b52,,,
be7fa2b7-9cae-4e64-a1c3-3f27c5b315d6,,,
08da8e26-aa59-4d9a-8792-8114c28d2e7e,2.0,0.04166666666666667,-0.025
bcf5d2c3-8014-4510-a192-9e5d2fdbadcf,5.0,0.24833333333333335,0.10833333333333332
3df68738-4a3f-430c-8339-e1831bcf7d50,2.0,0.7708333333333333,-0.25
bfbe5932-a848-44a3-8c98-75891697504d,1.0,0.4,-0.3
6cffe250-ea21-4f01-beb5-560c29d09d2d,1.0,0.0,0.0
0ff8d674-422a-4b6f-be1b-4fb92636e1ed,3.0,0.39722222222222225,0.05833333333333334
4554a983-3042-4349-8648-d5c9206a8f93,0.0,,
b86bea20-6a5e-4b08-8849-0101b64cb5d5,3.0,0.7611111111111111,-0.14666666666666667
1c3675bc-75c6-451a-ad28-dd1709129cbc,4.0,0.334375,-0.037500000000000006
cabeb95e-9df3-42c0-9a26-0bed9576e714,2.0,0.24583333333333335,0.08333333333333334
03e4f181-024a-40b7-8689-b0f916e1775f,3.0,0.5060185185185185,-0.12361111111111112
27076f56-a47d-4e00-b7a2-459471e62048,,,
cc81bd1a-5e3f-41c7-80cb-9d26265bc649,0.0,,
267137f2-368b-4e27-8adb-7785303c93d6,,,
ff4b2719-cc7d-4f87-a75a-ccb4ed0ca1ae,3.0,0.31833333333333336,0.16
f49a4a89-7c7c-4ac4-837c-59e295be1e08,4.0,0.3236111111111111,-0.05957070707070707
3485918e-0285-49ef-961f-12eff7d40286,1.0,0.0,0.0
9e3ea4bb-64ac-4a42-bcfb-dec48800b48f,1.0,0.0,0.0
cde550f2-e0fc-48ab-ba10-144cf6bbd35e,,,
f37c22e4-723f-4632-9634-95feebde11ee,0.0,,
c19998b7-d305-479c-b7f2-374660b0c512,0.0,,
a2bb05cb-0f56-4e18-9c91-5f3aaf119f50,,,
a29ea052-88b7-4768-9cbe-d7bcc3742529,0.0,,
19391c3d-a5d5-416d-b3ce-3ec9179161a2,,,
2c2dff0b-a1b8-42e5-9286-d21019751f32,0.0,,
a23df27b-5429-4ec9-9dfd-26dc1f1d1b9f,0.0,,
7e19a2ac-69ce-4ac7-978d-a3d1e48e27cd,,,
32d8a1de-345e-4f5d-bddc-07a1b7c40b6b,,,
dd989d13-c48b-43f8-b094-b0a3e61f226d,0.0,,
caf40d5f-3267-4db9-b451-fcd0d299baf9,5.0,0.4075,0.0565
bd6ffb3f-4985-4ea7-87de-a355160d712d,,,
608f021a-3902-4156-8237-8d75e3c3025d,,,
22d75915-921f-4322-8c8c-219354d7c8f6,,,
e6dd4e64-cb09-4300-a575-dcd08433a80f,,,
bba13937-c7a3-4d65-83db-57f6975bf406,,,
9f0acb69-07d0-4285-82ee-ccd16091aed0,1.0,0.525,-0.037500000000000006
246da087-154f-4075-97db-06a91ba9330a,9.0,0.604320987654321,0.14814814814814814
a2035296-7f6d-4313-a540-155f8e0f6b9f,3.0,0.8022222222222222,-0.005555555555555554
5d4923dd-321d-4004-82c4-00ac9a004721,4.0,0.5246527777777777,-0.2309027777777778
936852e6-de46-4a14-874c-b23b5e72479c,,,
094765ec-c9d0-43e0-a9ec-157e235cc149,,,
6b20f038-77fd-4876-9b55-f3d13482983b,,,
49a5cecc-cf7d-449f-b10b-c3e99c541e32,,,
0cee7397-73aa-45ba-b9b6-75eb7b57ac76,,,
44d00b1b-1ec0-4875-ae28-e3457aa13823,,,
e28eb77b-680b-4dc9-ab23-a270dc3bfeb7,7.0,0.37857142857142856,0.03571428571428572
287a5d08-5342-4fac-a195-533150efeb9d,4.0,0.35833333333333334,0.17083333333333334
10d5d4f9-15ac-4e43-952f-7b328d2d0e90,3.0,0.5345238095238095,0.13928571428571426
c40f4feb-04de-4fd9-91f9-be32fbb3e063,0.0,,
743f068b-36c4-470f-a62b-9b1b485e69e4,8.0,0.31510416666666663,-0.03422619047619048
59415cda-7769-476a-9e15-7b3cf0a27b55,,,
2cb3b08b-1a84-4bb2-a7ad-6083fd962990,8.0,0.13102678571428572,0.019196428571428573
5b9b507d-23d9-4cdd-b18c-523e81132252,2.0,0.3125,-0.125
4b44a8f8-57a0-4c7d-b476-855f7795eb1c,5.0,0.18291666666666667,0.00041666666666667076
69bfd5a4-74e4-45b3-8bf8-de8d3ad9410c,2.0,0.509090909090909,0.1893939393939394
ce25d54e-40d6-49bc-a681-e734c79422cd,,,
ea8180a7-0d9d-4d89-a785-f0559e4970ab,,,
d4de515b-673b-48a2-80c4-998d3358dd49,0.0,,
87344dd3-6583-4945-b44d-35b5dae481cd,3.0,0.4486111111111111,-0.11944444444444445
fc409399-4cf1-4a22-beca-cc1cdbd92276,11.0,0.2053030303030303,-0.03787878787878788
18686c2e-5a9b-4d9e-89a9-3124a9512634,8.0,0.37174031986531986,0.08188552188552188
f9e66dc5-134f-499e-b11a-2c9ded706780,,,
5a089fb0-a626-4caf-bbc7-67e3227431bd,,,
6b5b6db0-ac83-4622-a48c-ff86373fb6c6,0.0,,
e33f92c0-ea33-43d7-9bc6-0324c474953e,,,
6fb3fd07-094d-4ac8-baf5-6e15252fbae0,3.0,0.4772297808012093,0.1199546485260771
bdc65e18-2843-4f52-974a-bd2731568bd3,,,
e8a8eb2f-b039-4cb3-b1ed-163792c9912a,8.0,0.4360479797979798,-0.09008838383838384
78d399d1-028c-407f-a03b-32abfaf2985b,,,
feb8829b-9520-450c-9f03-928341c687e4,3.0,0.39444444444444443,-0.16805555555555557
441a870b-1305-49a9-9766-7b25fb279d20,5.0,0.5191428571428571,0.08776190476190475
029b5e64-7d10-4986-9859-b4c83e22691a,4.0,0.206875,0.023958333333333335
860624b6-4a57-46b7-9b92-57f9ba50c08c,0.0,,
12a160df-4a26-4e59-92b5-d7389750b8e9,,,
63756b4f-0106-4277-9c61-f01a9ea51d21,0.0,,
a656769f-af57-4278-a177-f9aeed7600e6,2.0,0.15625,0.0
34147c6b-3331-48c4-a9b2-4e01a9869dff,5.0,0.15944444444444444,0.135
75ec75c7-10f0-4d09-a2f6-85f8c6cb44a5,2.0,0.530952380952381,0.10178571428571427
e498a225-8b11-43db-976b-05905f1b589e,0.0,,
58740e75-69a8-486e-86f2-0d676bc9b0c5,0.0,,
c51fb775-03a0-4c03-a2ba-0331de326fb0,4.0,0.37083333333333335,-0.03416666666666666
33ab39b3-551c-4798-8bed-c018c1698e96,3.0,0.06666666666666667,-0.06666666666666667
21677b37-ba1d-401d-abac-678ae3e40edc,0.0,,
d5df8058-2763-4a85-acb4-7a13ac1d644d,,,
f764d422-608f-4a97-a9eb-a937c82c17ac,,,
bf126557-fc3a-4a58-8d10-8bfe4611a135,0.0,,
c9d9107b-ba53-42ec-8b4a-1980e7bf9406,,,
fab518ca-61f8-4b74-8004-2a5b0e08cce9,0.0,,
4c71d1eb-831f-4fa1-b008-cbdd5d877e02,0.0,,
3d36bd1e-4729-4032-a3d1-198331d6cf6d,2.0,0.1,-0.1
0d957f88-4460-42fa-b048-f5425e58bd42,5.0,0.605,0.06363636363636364
f7974a60-6cdd-457e-aba0-c008cf6d8e4a,3.0,0.3332561728395062,-0.058546576879910224
b45fd18d-2964-456d-999e-4d4ff1930e38,8.0,0.16238839285714285,0.019810267857142856
9ff84560-2dcc-4c73-ab36-d3a186b496de,,,
50d5d720-4fe9-4c8e-b4b9-bb8ea59f4683,3.0,0.4088095238095238,-0.15047619047619049
e83e3945-935b-4e9f-a3aa-fc7f1549e9b9,9.0,0.20794753086419754,0.02546296296296296
8c440684-1412-4d17-8dfb-8007f2fa4670,,,
41324257-1fe7-40ef-9490-d5025bfdfc6f,9.0,0.31527777777777777,-0.03333333333333333
4429ccd5-2f7b-46ff-a9fc-1a965fa74b77,,,
9eed3b35-e4cf-4ed0-9c6c-cdc0ce62f028,0.0,,
b192f127-4beb-41d3-85a7-cbb965ee0fd2,10.0,0.15779761904761905,0.00041666666666667076
3d68ce3e-0946-4c1a-abe7-3c9903289e9f,5.0,0.2636435786435786,-0.04972727272727273
eb9b70f6-4c24-434f-b465-b00898157889,2.0,0.0,0.0
595d0d5d-78ff-433b-ab3f-9937e936eb25,0.0,,
b1f9bff7-ad99-47e4-ab61-9e3436f4820a,0.0,,
c2803dcc-d757-4a80-9cb2-c0a266fcb64b,0.0,,
3125f2b2-9776-41d7-8447-e5c08f8a2885,,,
e8ce8ee2-8908-485f-a642-2f67f79f76c5,,,
b284cd37-cc72-4d51-b5a7-8fc3d729260d,,,
9f4303b8-8b63-4062-99e6-da13e7f063e7,0.0,,
7e8b746c-1d45-41b8-a056-aed7a7b3f5f7,3.0,0.5428571428571429,-0.03777777777777778
aea3887e-d7c0-465d-b0ab-4160811dd58f,,,
fd54ddb0-e5a2-4c1a-a3d5-e4a601f8e728,,,
6efb6478-2606-4c28-8e56-57e0fd4c60e7,,,
16117cbe-17ee-4a56-9dda-0e8c1c6b9620,5.0,0.41875,-0.0875
03af6d48-fe7b-456d-be05-472b2d6d1787,0.0,,
73439066-6cda-4525-9184-a63f3d39e800,5.0,0.37357142857142855,-0.28023809523809523
e95ce6e7-bca8-46c7-8d2a-4b65fd8170e0,,,
2ce5d9e8-b958-46d3-9cbc-2a360a6551ef,7.0,0.5946914480077745,0.0028779044085166555
0a575ad3-2b09-4e26-a67e-0bf4c6bb56fb,,,
06d7b137-8b29-4058-83db-ab887123a107,0.0,,
8fa63595-9b3a-461f-8c84-c2d333844155,0.0,,
1313ebcf-ce03-43c0-8ae9-81fb69bac92b,1.0,0.3,0.03333333333333335
413d1754-3324-4724-9df2-c2ae41a07762,1.0,0.6666666666666666,-0.3333333333333333
ce64f305-a499-43a8-b2d6-7cf1d95ba0a6,,,
3b09d2ec-1dd0-46b8-b81e-8c12f533d5d7,,,
457f77d7-babe-4259-b72f-6b3cef271df6,,,
166d3ea6-9b8d-4178-b785-2e245ec4e85b,6.0,0.17222222222222222,-0.004166666666666667
dbe3769e-7327-4014-95f6-98fe07bfe90d,0.0,,
fbe1fc55-8c2d-4adc-8809-cb0a985c6097,,,
86ab0638-cec5-443a-a1ca-932fc016e03b,0.0,,
dfb4f576-20a5-414a-ba37-7d5f495e82a1,0.0,,
a2a78839-b58c-43aa-845b-cefab392d186,0.0,,
817ab139-03f5-429e-bb8d-7291b7a0e4be,0.0,,
c2c54a95-caa5-4503-93e3-3ae30f0a9386,,,
5ec54a64-40ee-4152-8166-be1c85bee5f3,9.0,0.33265432098765435,0.025740740740740738
4616ed62-e877-4811-bc1e-a7a881219228,,,
f666abe9-7c0d-4257-81d1-c77d2ca3a863,,,
7350173a-d121-4251-9d3a-d107bdc15810,0.0,,
6c623331-2181-4e63-b298-4a04fad43ac6,,,
111c3d95-2663-437b-9839-3ac550816ef9,1.0,0.0,0.0
ce75aa6c-eea9-4053-94b9-553a05a8a5f6,7.0,0.21606541606541607,0.0682058682058682
09e00fe0-8b90-4136-a530-fa280c9fc06d,0.0,,
ab03d795-4cc8-4b21-8711-6a3c05dc5ae4,0.0,,
152c15f6-9d16-4d88-9e69-674bdeaa24e9,2.0,0.1,-0.1
702d17f4-5276-4f99-b493-342f5464b3c4,4.0,0.1388888888888889,0.025
66a9662b-7732-4353-9dcd-41da8ac15144,0.0,,
1ec17af0-6e43-4acc-8094-289dd85473db,,,
b6d39e64-bbef-4e73-80d5-92b6e2dd5f46,12.0,0.35625,0.1701388888888889
ca3488cb-d345-4ffc-9300-68b5874411f4,4.0,0.27318121693121694,-0.08587962962962964
ae081300-dbba-4a63-84eb-d55c91d8265b,0.0,,
f027becc-9896-4b34-93d2-1f0207c3323c,3.0,0.5428571428571429,-0.03777777777777778
03d3106d-7987-4d39-85ed-00514bcba465,2.0,0.05,-0.05
17ec45d5-0949-4b4a-b6c8-4119ca4f92bf,0.0,,
333b08b3-b731-4507-82e4-77717846dcd5,,,
51491bb3-7c54-4406-b74c-49118eaf9516,0.0,,
cec914c0-ca6a-4236-87b6-04f3d5fceb6d,7.0,0.28956916099773244,-0.19365079365079366
d7530bc4-227a-4715-aaa7-69eb890e09f5,0.0,,
f5fe4ee8-e0d9-4132-8bd9-7d5348cbfe00,1.0,1.0,-0.5
7efdccb6-ed21-428a-a1c9-616a70115204,0.0,,
f585f1eb-b275-4899-9d72-e6b91022d896,,,
ecb70e9d-f6bb-4eb9-9255-be0253f6251d,2.0,0.5333333333333333,-0.06666666666666667
68189ddb-d652-41d1-88e6-5c31217e7e32,0.0,,
2ae4d719-fcbb-4309-af75-7df9bfd6e164,4.0,0.21041666666666667,0.029166666666666667
3a96bc08-2db5-43f3-a5fe-ed6364acde87,,,
95c3ccb4-0f5b-4d86-8110-670c60a9be1e,0.0,,
6145e11b-fc5d-4504-8465-845c8422edc9,,,
bf75a1c9-5b53-495a-9bb6-c47fd66443a6,,,
0ae4bb57-0a88-4039-9313-0c388426afa7,1.0,0.0,0.0
4b479073-5ab6-492f-953a-90d7a3f14afe,0.0,,
d47bf9a0-fe11-42f6-b103-c0f4f9406b6f,,,
83d7b201-2d23-46d8-b9db-36a1b567fc41,0.0,,
980eaef2-e071-4cb8-980e-b6259f0d7daa,,,
a9512a5b-4416-49a4-9d88-cfd89ea86d02,,,
25c99092-bde8-42bd-bb23-3737c37fb141,0.0,,
856d7c19-fd1b-49d2-932c-25265135ea0b,1.0,0.0,0.0
8785f4ac-69df-40bb-9150-747842735325,,,
0eae1783-4b49-4d9e-a2e9-84d50e443247,0.0,,
9f6b2132-c0db-4f4c-a36b-111bbfe4bb70,3.0,0.2722222222222222,0.08333333333333333
dea6c6c3-ec1a-4593-b364-435c26467f5c,,,
b35e6345-3187-4c03-8247-c5d3fc5c3e89,,,
1245085f-a777-4860-b660-698fa435cf69,9.0,0.32560185185185186,0.07333333333333333
33ce2c3e-872c-4886-b35a-3c8e85d58db2,,,
8d5c048c-4c79-45ad-b291-f3b8cd9ce8e7,,,
b31f9bac-f8ab-46af-bf73-006b849616d9,0.0,,
da9c813c-cae7-43df-8e7b-6745d8ed12bb,0.0,,
b4b90d4c-d34f-46cd-b5f5-93265117e036,0.0,,
b2008be8-8d0b-44f7-898a-7e87f39c64fa,,,
0e153aa3-6caa-4c6a-b056-ca5aaf14fe0c,0.0,,
f1595bef-059d-4d1f-ba5b-393486a0d981,,,
ea132b98-4114-40a5-afe4-6f1a9f6f786f,0.0,,
588e9a72-7009-4ea5-aaa6-e43aaa4aaab2,0.0,,
62cab631-6b63-4207-8f5c-aa43a37a29ba,0.0,,
21633765-1e53-462b-af4c-19a5353780ba,0.0,,
954fd9a6-9b02-4e13-95cf-e7bf43e761b0,,,
3531d728-975b-4dff-8377-e114540c210a,,,
c24f7a57-6691-47df-8c61-1dcd937b39b2,0.0,,
3c3ad7e8-399c-4818-a5fc-c95a6533b2e0,0.0,,
f7509600-3b27-4b2c-a866-75d5b1cc9756,,,
0e8c49ba-57f7-4d3c-9649-c85de308fe05,4.0,0.5306547619047619,-0.03988095238095238
a0502c58-4424-4860-bfbf-eebfd0f93d7e,,,
1dcbeba4-538d-4278-9df3-719f3402abdc,0.0,,
2046b69b-1d96-42c7-9cb4-2315f8f38ebe,,,
b0e461dc-7f7e-445d-a018-2d1b6463c029,,,
add51058-08fb-4338-9eb2-b0cffd0be145,0.0,,
8cd438de-63c5-4af6-b57f-5bfee4214a9b,0.0,,
5d256e61-dff1-48e1-9070-b78eee259f16,0.0,,
a99c8a24-cc4f-4f6f-bbc2-55b1519a3d93,0.0,,
b079d927-c264-44a4-8416-040479d32864,0.0,,
e1c20bd2-a84b-4ff3-9229-d76b7443f2f4,2.0,0.7283333333333334,-0.4909999999999999
4f7c5c0b-d092-48c0-9839-89174f0a50b8,0.0,,
19eacc3a-4e71-4149-8e5c-ad5bbfbdf35a,0.0,,
85fed7f3-b1cc-4099-a309-0d5dc7e07ee9,0.0,,
d6c6d03f-4494-43a2-841e-11fb097bc58e,0.0,,
d293da3b-cc03-4bc5-939a-67bb100e4ba7,,,
20d7ecae-9e40-4a6b-8957-69debb7f1375,4.0,0.24791666666666665,0.0375
d7873db7-698f-4654-b686-ff9c1b0b9ead,9.0,0.33434924643257974,0.10145622895622895
eea8ea9c-680d-4b1d-bc34-063a35e5cd0f,8.0,0.3080729166666667,0.016406249999999997
c9ff2ca2-4758-47b7-b20b-deb8d1ba0327,3.0,0.21666666666666667,0.016666666666666673
f817bad2-4f1d-49bd-ad09-25a94d3bcedc,4.0,0.24577380952380953,0.0459375
cff8dc83-e19a-4f45-aee1-64473b87701d,1.0,0.4000000000000001,0.0
6435cc41-319a-42c2-85d8-ef1d831a1d03,,,
b7bcc1e0-1dd1-4b09-aeea-56762bfc9dae,0.0,,
8e45315e-c8e8-4b4b-9750-64b3dafeb0ca,9.0,0.39444444444444443,0.06620370370370371
7e868072-8bd0-46b0-a51e-ff2af7eff246,2.0,0.22083333333333333,0.15
2cc3cdbf-f427-4726-96b6-dfb8162437b7,,,
2fb3e1d9-cb5c-4872-818a-8147fd8bf86b,0.0,,
f56b08f1-964b-4a84-b1be-12f57adc56f2,0.0,,
6333cf45-a23c-4a67-b0f0-9335a312881c,3.0,0.18009259259259258,0.005555555555555557
6800d827-1cb3-4f5e-a31a-b6c000b04e30,0.0,,
2e653e45-68d9-42c7-825d-0df47a80d002,3.0,0.36944444444444446,0.11666666666666667
76a2d807-a5df-4999-aa34-f95383288dcc,1.0,0.75,0.0
6f641d4e-4661-4e6b-9834-59a8c664d5f3,1.0,0.75,0.0
a806b2b5-def6-4e3b-aff4-5a638972489d,,,
ce2b3e28-5d17-4039-820d-e158a306e51d,0.0,,
b39f2301-47bc-477f-b682-a295300635e3,,,
63b4ccc3-83ac-452c-a0c8-90529685506f,5.0,0.23374999999999999,-0.061250000000000006
dc5e76e2-4ee5-4ad2-bf6c-a0c2567290f4,1.0,0.48,-0.25
0128e0c9-6ada-4c96-8018-8529ffb05d29,4.0,0.4125992063492063,0.12222222222222222
e2ec1bf4-3f86-4034-9015-56db400c41d7,6.0,0.3547619047619048,-0.007738095238095241
c3a15db6-76d0-49f9-8404-986b5eafab16,6.0,0.3547619047619048,-0.007738095238095241
325f570b-3e08-4c73-ba56-0f0bead144b5,0.0,,
f14c2c2b-30dd-46bd-95a8-7edbb346f6b0,0.0,,
0155dc93-f093-49cc-bbd7-d305bda5922a,25.0,0.40823809523809523,0.0007385281385281356
02acce94-7878-48a5-abf9-d16b9d3f001a,3.0,0.5958585858585859,0.32575757575757575
6dce5858-659d-4b1a-9140-99081ac4fea3,,,
35a002bb-a98e-488a-b046-0410ae3e2a88,0.0,,
be3d0d25-206e-45a9-8222-284971b4c747,,,
c6790799-65ca-4458-bde7-a9a4c0b30077,,,
a5de5a65-5127-4c4f-9138-2229401955bf,,,
38f8880f-3367-469b-9c12-ae04694508c9,15.0,0.307917468334135,0.01642616642616643
6c322ac6-b6b8-435b-9926-d329e22706f1,10.0,0.25808333333333333,0.005999999999999987
e989d429-0cd4-4b7b-bd95-90dc4d7bb95d,,,
41cf02a7-c485-4a10-be2e-a03570a28d22,,,
001f8666-8bf9-40e1-94a7-7ee4d59f2b96,,,
6fa746b5-9827-4a4b-891a-6575a40e610b,10.0,0.2320436507936508,0.09787698412698413
fac6a0c9-441b-4933-bd4e-30cb6ed098aa,9.0,0.35255731922398587,0.1865079365079365
58f0018c-d247-4fda-b4d5-627ca03a627e,12.0,0.38159947691197693,0.07814303751803751
39481625-ed53-4b9d-aaad-7ff883cc1558,,,
131c667c-b7d6-4109-8f02-892255c9c01b,0.0,,
0b662946-aa0f-429f-83bc-53c8eabb9171,11.0,0.3146103896103896,0.025811688311688317
b731e4b8-0169-477f-ac12-cc6486f6f30e,,,
a31a8c0b-9edd-417e-a797-075ddb48614d,0.0,,
f094ae22-5f12-4a89-b091-bd3da47545d1,3.0,0.31547619047619047,0.07380952380952381
ca0eed8e-4116-4080-925c-4ddecfe465cd,,,
7b55cd46-31c5-497a-81de-3f5fe6bc7a45,0.0,,
3eef7ff9-fb13-458c-a343-475d4caca513,,,
c486ce8f-7b4d-47f1-96fa-6fe6e696e99d,4.0,0.3570436507936508,-0.018650793650793654
de909003-3031-4714-b7bb-cfa1e48d2f43,4.0,0.22,-0.07125
d0202219-e686-41c5-963e-22141e2d6f14,,,
96eefd00-9510-4a2a-8840-6693463df7ff,,,
750c060a-cb25-480b-8a81-a586dd1a6d92,1.0,0.0,0.0
009f03ad-b437-4dfb-a22e-a23e7526f793,,,
a9cb41e7-b92e-4026-9075-f0ddbc60c136,2.0,0.55,-0.5
3c58701b-717d-4022-b3b7-6a3d26029667,10.0,0.3223611111111111,0.029184027777777777
ca343cde-7456-4404-a105-bea1d17257d1,1.0,0.4375,-0.3125
ae456565-ee94-4c38-bde5-05e0b56bfc86,,,
ce18827f-3de2-4b0b-a514-46b82138061b,15.0,0.3066031746031746,-0.011563492063492073
9582cea8-7496-4b3f-a7ee-3c3b0ce6ca5d,5.0,0.375,-0.017499999999999998
5a696815-5b50-4522-9d03-e57e185d0f82,9.0,0.20108024691358023,0.04891975308641975
f3ab347f-5aad-4478-8a5f-809612ad96a1,5.0,0.275,-0.125
6f1c3bae-e66f-41a5-9437-188903b5bc7e,,,
0412e9dd-ca20-4427-9b23-e55b333b60d8,,,
ba5c0c1b-b7cf-4475-8ff2-6a88156c8077,8.0,0.3275703463203463,-0.027651515151515153
c61293c9-8a3b-4a2a-84e1-4aa80a608935,0.0,,
c50961fa-1228-4433-8340-e00c247aac7d,,,
8286d883-74ed-4e96-bc29-2c6f9843f12a,7.0,0.3372354497354497,0.1492063492063492
3baf4ff5-dd45-4ec0-96e7-28bb453804d0,5.0,0.432875,-0.02683712121212121
2c0a1d88-dbb1-4f01-94d5-c739e8caa4ea,4.0,0.2728174603174603,0.047123015873015865
8586feb2-73e8-4cc6-bc5c-fee32b60d773,7.0,0.2879591836734694,-0.05928571428571429
706ee79e-deef-45a0-9314-1a88a6b5791e,,,
2118875e-b910-406f-aa88-519a013c1d91,,,
0afdf98f-76ae-471b-b8ac-0b54c48a9ae7,7.0,0.3560742630385487,-0.05740156668728098
3eacd325-099f-4009-bb96-3f27f6261d7f,23.0,0.33616765480895916,0.0722941370223979
96287d0b-9bc3-4f08-b6ba-ef095851e538,15.0,0.22970734126984127,-0.003993055555555553
2f19dc8f-7c72-40d3-be4b-3ea38446a830,,,
6ef740b6-8285-42bf-bb41-91978e9d6a49,7.0,0.4149092970521542,0.1261904761904762
c1021a7b-6b92-48cb-8cc6-a1d7e62727fc,8.0,0.41097470238095235,0.06261160714285714
ebabe714-4ad3-4770-8d57-d85219ab795e,5.0,0.42333333333333334,0.026666666666666672
86e2e6e3-ca44-4dad-9aae-088ff1c0be83,7.0,0.12155612244897959,0.014923469387755102
4cf5db99-b308-4852-bb09-cc218a803849,19.0,0.20538638262322473,0.011251424014581908
e9d08690-4f32-40e2-9b27-0b13441d9fd2,,,
01b0cc2f-b968-4a5f-9288-15e2acc3b674,9.0,0.277336860670194,0.02107583774250441
6cbb24b0-8a49-4075-9b72-61e0cc045437,5.0,0.3390530303030303,0.08659090909090911
eff29a51-1727-4cc0-920a-bc222d85209e,9.0,0.389520202020202,-0.0918939393939394
84e27e2a-7652-4782-83cb-a8a567947fbc,4.0,0.55,0.018750000000000003
c7e56653-aed9-4166-bb51-e7ffceb50bcb,1.0,0.55,-0.25
c4dc4ec0-91d7-455a-b0b0-81e76adc015f,5.0,0.24214285714285716,0.08333333333333333
625099be-dea4-49e3-9d60-fb7127503f19,4.0,0.39999999999999997,-0.12499999999999999
0882e1d0-a04d-4f50-8dc5-5b05ece84bd4,,,
20ed064f-487e-4ed9-a937-2bf6b163e58e,6.0,0.10853174603174602,0.03214285714285714
5b1b2414-bbd1-4e7c-a11f-8e6b27dd554f,5.0,0.6,0.185
428e3b8b-bf1a-42fd-ab61-6c7555e72e5d,3.0,0.16060606060606059,0.025252525252525252
ff1507ff-3c18-4353-8fb6-d0e20ef6ac54,5.0,0.33333333333333337,-0.09666666666666666
84239e67-6514-4a88-b2f2-2a93db444e5b,10.0,0.395,0.16041666666666668
ba0acf20-653e-4d12-ad2f-4c1eef8a7d45,,,
28aa2b8a-3339-402c-bfb1-1379dd181bca,,,
c489ab24-8102-4b76-ad83-5b61c8473dff,6.0,0.33194444444444443,-0.05277777777777778
c2cc16d2-0ba6-4843-9603-8cf78966c12f,1.0,0.0,0.0
fc222f46-9bf3-459b-9357-762b8d0e5f7e,7.0,0.6761904761904762,-0.19523809523809524
7c1786c3-f57f-4995-9b24-aa59394b9a9f,12.0,0.38385030864197534,-0.05005401234567901
29ebe7ce-282d-48e9-9044-7612ac0dc5ce,2.0,0.44166666666666665,0.125
273c1092-882a-4c35-bcef-39a9fd26008c,0.0,,
b9fcbf71-1075-4eee-9250-554a052aa05e,,,
e3aa2b98-59ed-4f98-a469-6c498c01bc46,2.0,0.43333333333333335,-0.15
b8a70359-ef3c-4356-b5a0-79e75466f5b6,3.0,0.1064814814814815,0.048148148148148155
8409e36e-d7ea-4466-96fe-c7250f647bc1,0.0,,
782e8c0e-47e9-4aa4-8543-35e5c4167646,1.0,0.6,-0.13333333333333333
05e4b2bb-ff64-44d2-ad76-83e146be9166,6.0,0.20555555555555555,-0.07708333333333334
5ec7e966-b6cd-406d-a656-e67a2b38cf34,2.0,0.6666666666666666,-0.16666666666666669
000614d0-d509-4a17-aa5a-76d1c0aaae62,15.0,0.35559259259259257,0.0074074074074074086
32f49f63-f0b3-49e9-8cdd-f0e9f82cca03,,,
8223ba8c-685f-43c4-ac1a-3d23a0915a1a,,,
1b26c709-331e-4783-b964-52bdb0b7df3a,0.0,,
02d8868f-b983-4281-aa73-eca3f1b06e30,,,
ab5899ff-3fdf-4e03-93c1-8288a4abe90e,13.0,0.3260248778998779,-0.02433302808302808
afb4afd2-f776-437d-94db-ff3dcd7f167b,,,
77e1f404-9400-4db9-a72c-2cc27a3fdb6e,,,
78871410-4b1c-4ef9-a652-61d9d3c24384,,,
cb67a6b3-8a3f-4f1d-b776-beddc90dc660,,,
c8f39b95-f5d4-4995-9153-16fc3f2c163d,3.0,0.2,0.16666666666666666
fa3d7ad4-08ac-4a0e-aafe-a0f8a3f808ec,12.0,0.30887820512820513,0.0741025641025641
0495f964-d073-4022-8f1f-bb9b3d47023f,10.0,0.19483333333333333,0.06966666666666667
a0e39d24-2c56-4388-b69d-98fa3dfdb756,3.0,0.6666666666666666,0.1111111111111111
93d3f7cb-7143-484e-814b-3877c2fdf450,1.0,0.0,0.0
54532293-5e49-479b-8092-17ba35467b25,4.0,0.27495039682539685,0.13621031746031745
0a63594e-ebcc-4099-a4d5-7c65074d1160,3.0,0.7238095238095238,-0.15555555555555553
1bc49f20-79b2-42ba-81f7-db5780ac0447,3.0,0.325,-0.08333333333333333
f25bc691-9726-4988-afbe-f57d927694fb,,,
